Media Name,Publish Date,Title
nytimes.com,2024-04-25,Israel’s Claim of Killing ‘Half’ of Hezbollah Commanders in Southern Lebanon Draws Skepticism
nypost.com,2024-04-25,Anti-Israel protesters who set up ‘intifada’ tent camp at state-funded NYC college seen pushing school security in dramatic video
foxnews.com,2024-04-25,"Anti-Israel protests nationwide fueled by left-wing groups backed by Soros, dark money"
nypost.com,2024-04-25,NYPD chief swarmed by anti-Israel protesters and berated while seeking shelter in NYU building
foxnews.com,2024-04-25,UT-Austin president defends shutting down anti-Israel protests: 'Our rules matter and they will be enforced'
nypost.com,2024-04-25,Mitch McConnell opposes calling in National Guard on anti-Israel protests: ‘Let’s see if university presidents can get control’
nypost.com,2024-04-25,Outrage as drag queen leads young kids in ‘free Palestine’ chant: ‘Wrong on every level’
nypost.com,2024-04-25,"Dozens arrested on USC campus; students detained at University of Texas in latest clash between cops, anti-Israel protesters"
nytimes.com,2024-04-25,Middle East Crisis: Biden Reaffirms Commitment to Israel as He Signs Aid Bill
foxnews.com,2024-04-25,"NYPD responds to AOC, says officers 'have to teach' anti-Israel mobs the 'consequences of their actions'"
foxnews.com,2024-04-25,Moroccan asylum seeker says he killed British 70-year-old 'for the people of Gaza'
washingtontimes.com,2024-04-25,Israeli airstrikes in Rafah kill at least 5 as ship comes under attack
foxnews.com,2024-04-25,"Columbia student describes campus fear, anti-Israel signs supporting terrorists who 'put babies in an oven'"
nypost.com,2024-04-25,Ilhan Omar’s daughter returns to Columbia anti-Israel tent protest with her mom despite arrest and suspension
washingtontimes.com,2024-04-25,Some campuses call in police to break up pro-Palestinian demonstration
washingtontimes.com,2024-04-25,Hamas official says group would lay down its weapons if a two-state so
foxnews.com,2024-04-25,"Ilhan Omar, daughter appear at Columbia University encampment amid nationwide anti-Israel protests"
nypost.com,2024-04-25,"Who is Crackhead Barney? The half-naked, wig-wearing ambush-interviewer harassing Alec Baldwin and Israel supporters"
foxnews.com,2024-04-25,"Hamas would lay down arms if an independent Palestinian state is established, militant group says"
washingtontimes.com,2024-04-25,Satellite photos show new port construction in Gaza Strip for U.S.-led
foxnews.com,2024-04-25,UT Austin anti-Israel agitators freed after governor said they 'belong in jail'
nytimes.com,2024-04-25,Gaza Authorities Say More Bodies Were Discovered in Mass Grave
foxnews.com,2024-04-25,Vanderbilt chancellor slams violent anti-Israel agitators on campuses: ‘Nothing to do with free speech’
foxnews.com,2024-04-25,CNN reporter cuts USC anti-Israel protest report early as he is surrounded by hecklers: Getting ‘nasty’
foxnews.com,2024-04-24,Ilhan Omar excuses Columbia anti-Israel unrest but branded Jan 6 protesters 'violent mob'
nypost.com,2024-04-24,Harvard tent city pops up as Princeton students prep own anti-Israel protest despite warnings: ‘Immediately barred from campus’
nypost.com,2024-04-24,Pro-terror radical launched 2-hour anti-Israel tirade at Columbia University event weeks before protests exploded: ‘Nothing wrong with being a Hamas fighter’
washingtontimes.com,2024-04-24,Columbia University extends deadline by 48 hours for anti-Israel prote
nytimes.com,2024-04-24,"Hersh Goldberg-Polin, an Israeli-American Hostage, Is Seen in a Hamas Video"
nypost.com,2024-04-24,Mike Johnson says he called White House with threat to ‘intervene’ over Israel sanctions
foxnews.com,2024-04-24,WATCH: Anti-Israel protester admits she doesn't know why she's at NYU protest
foxnews.com,2024-04-24,Mike Rowe rips Ivy League for having 'lost its mind' amid anti-Israel protests: 'Thugs and bullies'
nypost.com,2024-04-24,Hamas publishes propaganda video of Israeli-American Hersh Goldberg-Polin missing his left arm in first sighting since Oct. 7
foxnews.com,2024-04-24,Alec Baldwin's clash with anti-Israel protester comes as 'Rust' prosecutors claim actor can't control emotions
nytimes.com,2024-04-24,Joe Biden and the Israel-Gaza War
washingtontimes.com,2024-04-24,"Jewish-Christian author says Israel-Hamas war, Iranian missile attack"
washingtontimes.com,2024-04-24,Columbia University cites progress with Gaza war protesters following
nytimes.com,2024-04-24,Here’s Where Pro-Palestinian Protests Have Embroiled U.S. Campuses
washingtontimes.com,2024-04-24,Germany will resume working with U.N. relief agency for Palestinians a
nypost.com,2024-04-24,"The Columbia protester diet: Anti-Israel students munch on Pret sandwiches, pricey nuts and sip Dunkin’"
foxnews.com,2024-04-24,"Speaker Johnson calls out campus antisemitism as Columbia's anti-Israel protesters shout at, heckle him"
foxnews.com,2024-04-24,Jewish NYU professor sounds off on double standard for anti-Israel protesters
nypost.com,2024-04-24,Anti-Israel protesters urge others to break into ‘platoons’ as Columbia University extends deadline for them to leave
foxnews.com,2024-04-24,Activists challenged on Oct. 7 Hamas terror at pro-Palestinian campus 'fair' in Wisconsin
foxnews.com,2024-04-24,"Anti-Israel campus protesters make demand of administrators, vow to stay put until universities meet it"
foxnews.com,2024-04-24,"Fetterman's ex-aides fume in private over Senator’s ‘love’ of attention, support for Israel: report"
foxnews.com,2024-04-24,"Antisemitism at Columbia, Yale and NYU isn't free speech, it's a pro-Hamas mob"
nytimes.com,2024-04-24,Hundreds at Harvard Protest Suspension of Pro-Palestinian Group
foxnews.com,2024-04-24,Jewish NYU students speak out against anti-Israel agitators on campus: ‘At a loss for words’
foxnews.com,2024-04-24,Foreign students could face harsher penalties than suspension for anti-Israel rioting: DHS
washingtontimes.com,2024-04-24,Hamas releases video showing well-known Israeli-American hostage
foxnews.com,2024-04-24,United Nations demands investigation after mass graves discovered at 2 Gaza hospitals raided by Israel
nytimes.com,2024-04-24,‘It’s Just Agony’: A Suburban Family Mourns Nearly 200 Gaza Relatives
nytimes.com,2024-04-24,Pro-Palestinian Encampments Surface at Campuses Nationwide
foxnews.com,2024-04-24,"Anti-Israel agitators continue nationwide disruptions with escalations at USC, Harvard and Columbia"
nytimes.com,2024-04-24,Campus Protests Over Gaza Intensify Amid Pushback by Universities and Police
foxnews.com,2024-04-24,"UT Austin protests descend into chaos, anti-Israel students yell at police: 'Pigs go home!'"
foxnews.com,2024-04-24,US Open champ Coco Gauff hopes for ceasefire in Gaza and for Israeli hostages to be returned home
nytimes.com,2024-04-24,"With Temperatures Soaring, Gazans Swelter in Makeshift Tents"
foxnews.com,2024-04-24,"Anti-Israel campus protests are spreading: California, Texas brace after activists overrun Columbia, Yale"
nypost.com,2024-04-24,"Columbia alum Dan Abrams ‘ashamed’ of anti-Israel campus protests, backed mass arrest"
nypost.com,2024-04-24,"NY Reps. Lawler, D’Esposito rip Columbia protesters for supporting Hamas: ‘Absolute abomination’"
cnn.com,2024-04-24,UN demands investigation after mass graves found at Gaza hospitals raided by Israel
foxnews.com,2024-04-24,Israeli Columbia student refutes protesters' claims about Jewish state: 'How can you call me a Nazi?'
foxnews.com,2024-04-24,LAURA INGRAHAM: The pro-Hamas movement catching on at college campuses is 'filled with entitled kids'
foxnews.com,2024-04-24,NYPD warns anti-Israel protesters a 'Seattle-style' occupation zone won't be tolerated
foxnews.com,2024-04-24,"'Death to America' pamphlets circulated at college anti-Israel encampment, eyewitness says"
foxnews.com,2024-04-24,"Anti-Israel agitators at Columbia issue defiant ultimatum, end ‘negotiations’ with school"
nypost.com,2024-04-24,‘Squad’ Rep. Jamaal Bowman accuses pro-Israel group backing opponent of being racist: ‘They want to call me the N-word’
foxnews.com,2024-04-24,Israeli minister torches Biden's 'harmful' leadership: 'I'd vote for Trump'
nytimes.com,2024-04-24,College Protesters Make Divestment From Israel a Rallying Cry
nypost.com,2024-04-24,"Radicals endorse Hamas, tell Columbia students hijacking planes is ‘heroic’"
nypost.com,2024-04-23,Google fires at least another 20 staffers in wake of anti-Israel sit-ins
foxnews.com,2024-04-23,"Israeli consulate in New York ‘deeply troubled’ by ‘rise in anti-Semitic incidents’ at Columbia, NYU"
nypost.com,2024-04-23,"Alec Baldwin’s scuffle with anti-Israel agitator ‘Crackhead Barney’ spilled onto sidewalk outside NYC coffee shop, photos show"
foxnews.com,2024-04-23,Jerry Seinfeld defends his trip to Israel despite intense backlash: 'My feelings are very strong'
nytimes.com,2024-04-23,Did the Israel-Hamas War Influence Your Seder Rituals? Tell Us.
washingtontimes.com,2024-04-23,Spread of campus ‘Gaza solidarity encampments’ fuels arres
nytimes.com,2024-04-23,U.S. universities struggle to calm campuses torn by the Gaza war.
nypost.com,2024-04-23,Trump rips Biden over ‘disgrace’ of Columbia anti-Israel protests: ‘All his fault’
foxnews.com,2024-04-23,"NYC riots: Anti-Israel agitators hurl bottles at NYPD, form human chain amid mass arrests"
washingtontimes.com,2024-04-23,Columbia switches to hybrid learning amid protests over Israel’s
nypost.com,2024-04-23,Columbia President Minouche Shafik sets deadline for anti-Israel protesters to reach agreement to dismantle encampment
nypost.com,2024-04-23,"Anti-Israel protests spread to NYU: Letters to the Editor — April 24, 2024"
nypost.com,2024-04-23,"Dozens of GOP senators demand Biden protect Jewish students from ‘Pro-Hamas, antisemitic mobs’"
washingtontimes.com,2024-04-23,"For Israeli-Arab girl’s parents, Iran attack did not cause ̵"
nypost.com,2024-04-23,Megyn Kelly ‘has crocodile tears for’ Ilhan Omar’s daughter Isra Hirsi arrested at anti-Israel protests
nypost.com,2024-04-23,Steam blasted for hosting video game that lets players kill ‘enemy’ IDF soldiers: ‘Boycott immediately’
foxnews.com,2024-04-23,Alec Baldwin smacks phone of anti-Israel agitator who begged him to say 'Free Palestine' inside coffee shop
nypost.com,2024-04-23,Ilhan Omar’s daughter Isra Hirsi claims Columbia anti-Israeli protesters were attacked with ‘chemical weapons’ — but it was fart spray
nypost.com,2024-04-23,Columbia University faces calls for tuition refunds as school moves to hybrid classes for rest of term in wake of anti-Israel protests
nypost.com,2024-04-23,Barnard College suspends at least 53 students over Columbia anti-Israel protest: report
nypost.com,2024-04-23,"Far-left, pro-Palestinian flyer takes aim at Eric Adams over his support of Israel in unhinged rant: ‘F–k you’"
foxnews.com,2024-04-23,Legendary comedian shreds anti-Israel college students at Columbia: ‘You’re supposed to be smart’
nypost.com,2024-04-23,Anti-Israel protesters carry flares to march on NYPD HQ after over 150 arrested at NYU
foxnews.com,2024-04-23,NYU requested NYPD to gain control of ‘disorderly’ anti-Israel protest: ‘Did not need to lead to this’
nytimes.com,2024-04-23,Hezbollah Claims Drone Attack 10 Miles Inside Israel
nypost.com,2024-04-23,Rep. Elise Stefanik demands federal funds for Columbia University be revoked in wake of anti-Israel protests
washingtontimes.com,2024-04-23,Pro-Palestinian protests sweep U.S. college campuses following mass ar
foxnews.com,2024-04-23,Minnesota police clear out anti-Israel protest in the heart of Ilhan Omar's congressional district
foxnews.com,2024-04-23,"While Iran attacked Israel, morality police flooded its streets to suppress dissent, activists say"
foxnews.com,2024-04-23,Legal challenge over British government's role in weapons sales to Israel will proceed
washingtontimes.com,2024-04-23,Tent compound rises in southern Gaza as Israel prepares for Rafah offe
foxnews.com,2024-04-23,AOC called out for dishonesty after praising 'peaceful' anti-Israel protests: 'This is insane'
washingtontimes.com,2024-04-23,"Trump blasts Biden as inept on Israel-Gaza war, protests"
foxnews.com,2024-04-23,"State Department contradicts claim of 'same standard' for Israeli, Hamas conduct"
nypost.com,2024-04-23,Canada’s deputy PM wouldn’t condemn pro-Hamas slogans as hate speech until she saw video of vile chants
nypost.com,2024-04-23,Barbaric anti-Israel protesters are causing mayhem at the gates of Columbia University
